1.972623671024384667e-03,1.971571417479435658e-03,1.969660454240683509e-03,1.972122809610573225e-03,1.972216044018675150e-03,1.969686030026738047e-03,1.971456316458607486e-03,1.972679890113219862e-03,1.970011585575168027e-03,1.970750944624596705e-03,1.972874582544983501e-03,1.970574941108404424e-03,1.970141467837622281e-03,1.972762547249937506e-03,1.971268954558963969e-03,1.969744643577993684e-03,1.972364143951016793e-03,1.971955079671831694e-03,1.969636093321622001e-03,1.971753198446058765e-03,1.972506682329961368e-03,1.969830709435760677e-03,1.971032816758387218e-03,1.972792320999557352e-03,1.970235811719004814e-03,1.970230046165388250e-03,1.972544246131717992e-03,1.970375259091597473e-03,1.968774391989377981e-03,1.970535870983508228e-03,1.968051429417389843e-03,1.963370544825717399e-03,1.961450227613760738e-03,1.954919016366314394e-03,1.941947627662128075e-03,1.928153501803508193e-03,1.907261283272636623e-03,1.873421208394366981e-03,1.831529912178159322e-03,1.777563098792876240e-03,1.703072098983748200e-03,1.612041615520499191e-03,1.504643796196081457e-03,1.373025343619644180e-03,1.221459834047902183e-03,1.056575471542168295e-03,8.752814795794762806e-04,6.845651502154409323e-04,5.002078995627150249e-04,3.291375205539843205e-04,1.837570383304853474e-04,8.508602393682942512e-05
2.016341203606600383e-03,2.015276356403557147e-03,2.013378672133233748e-03,2.015842389294397827e-03,2.015924127939201869e-03,2.013401439419274137e-03,2.015177285271200266e-03,2.016390943687913686e-03,2.013723600577485996e-03,2.014472375167290254e-03,2.016588566071336221e-03,2.014283128925521259e-03,2.013862294056990073e-03,2.016479071566829994e-03,2.014973011513941908e-03,2.013463815071432714e-03,2.016082851983808794e-03,2.015661709442636337e-03,2.013352476240270680e-03,2.015472970273672962e-03,2.016214944316877412e-03,2.013540990844544729e-03,2.014747476543956098e-03,2.016491628619648119e-03,2.013919583250007184e-03,2.013901962509435234e-03,2.016169316850015356e-03,2.013920212636131132e-03,2.012216477719746405e-03,2.013787913194752411e-03,2.010999354952009918e-03,2.005893355223678075e-03,2.003340874456334755e-03,1.995911054191076058e-03,1.981747938991518070e-03,1.966399292308004376e-03,1.943537571206363631e-03,1.907325814264837927e-03,1.862680169180043260e-03,1.805604893653608295e-03,1.727759154840402154e-03,1.633266356356537132e-03,1.522397543062369366e-03,1.387443663142546874e-03,1.232836805841519123e-03,1.065256411390068381e-03,8.816722873928247188e-04,6.891242768151552680e-04,5.033517085854845308e-04,3.312260296187265283e-04,1.850937747774683356e-04,8.590461855835816252e-05
2.059942938821754214e-03,2.058881541810776619e-03,2.056981671310216444e-03,2.059443449954601567e-03,2.059529107578619237e-03,2.057005202328337883e-03,2.058778144831647366e-03,2.059995248378005891e-03,2.057327997173901031e-03,2.058073532569397977e-03,2.060191717671795535e-03,2.057888005565283382e-03,2.057464112931197981e-03,2.060081191228944203e-03,2.058578150736343690e-03,2.057066422500881692e-03,2.059684063899714507e-03,2.059266626486941018e-03,2.056955467413442654e-03,2.059072846852090521e-03,2.059817456144806633e-03,2.057140682874747037e-03,2.058339472300439819e-03,2.060077712745645058e-03,2.057490713571903315e-03,2.057441311242512796e-03,2.059660034179862115e-03,2.057329851191736555e-03,2.055487087389252891e-03,2.056842908696353105e-03,2.053729815854308822e-03,2.048137380087154680e-03,2.044891520803841962e-03,2.036512353920227197e-03,2.021078553028520918e-03,2.004094459418440458e-03,1.979210703386603647e-03,1.940575846097175334e-03,1.893131683984552744e-03,1.832951652235841706e-03,1.751783224060153923e-03,1.653862696788428472e-03,1.539600051567927572e-03,1.401415259533426039e-03,1.243844126298566466e-03,1.073656309305505560e-03,8.878749661850183616e-04,6.935425832698224229e-04,5.063845924784020824e-04,3.332371909921301055e-04,1.863768643271275353e-04,8.669233200917259865e-05
2.103463376906455559e-03,2.102391266186892302e-03,2.100488392657288376e-03,2.102964645769907735e-03,2.103041196465245052e-03,2.100511273708310141e-03,2.102294694610950133e-03,2.103509985495525831e-03,2.100834282533980361e-03,2.101586057723781823e-03,2.103709089936643250e-03,2.101395246407615491e-03,2.100973501324854362e-03,2.103600818164332899e-03,2.102086981260116103e-03,2.100573663156453039e-03,2.103205264101701364e-03,2.102777352104254725e-03,2.100461041905513429e-03,2.102589911087394958e-03,2.103328079558897893e-03,2.100640767972263446e-03,2.101841749526353435e-03,2.103571157164838262e-03,2.100954795483419082e-03,2.100874388833559071e-03,2.103041785751506333e-03,2.100602730157711661e-03,2.098602630249971328e-03,2.099727037218476148e-03,2.096236772757327765e-03,2.090108061857231386e-03,2.086126839488806808e-03,2.076720649081721312e-03,2.059941063453815582e-03,2.041265935265967977e-03,2.014295458899421649e-03,1.973182712148568389e-03,1.922924347534275781e-03,1.859644584096267587e-03,1.775169549604527523e-03,1.673879876255090268e-03,1.556309276303774643e-03,1.414968966345938987e-03,1.254529303118312889e-03,1.081842912204857400e-03,8.939312215095564012e-04,6.978691201141023082e-04,5.093681885084561925e-04,3.352165278561482741e-04,1.876391683832176851e-04,8.746905138501166884e-05
2.146674826718265351e-03,2.145610559525138513e-03,2.143713330965339552e-03,2.146175968564134878e-03,2.146258246597227293e-03,2.143735952831901399e-03,2.145510910116046541e-03,2.146724921909014868e-03,2.144058004004647643e-03,2.144806271938366760e-03,2.146922271359694590e-03,2.144617437229481491e-03,2.144196827965392550e-03,2.146812684201342396e-03,2.145307169890931561e-03,2.143798371188268635e-03,2.146416027607441455e-03,2.145994927338567074e-03,2.143684986441399352e-03,2.145802161050048337e-03,2.146539860704628055e-03,2.143856962857505506e-03,2.145044843655229041e-03,2.146755783799556699e-03,2.144124048667076735e-03,2.144000729060568499e-03,2.146087942048392934e-03,2.143543171468027635e-03,2.141366225616843800e-03,2.142202413838782855e-03,2.138313024361599736e-03,2.131607652668348826e-03,2.126805653022253734e-03,2.116320053213629777e-03,2.098141252239848781e-03,2.077692614436581382e-03,2.048578403932097523e-03,2.004965536517091217e-03,1.951866093768023095e-03,1.885479880095459202e-03,1.797750311367260186e-03,1.693148419415558496e-03,1.572322646831069738e-03,1.427933415697638358e-03,1.264724808959894137e-03,1.089603952218822641e-03,8.996709990416327163e-04,7.019876956994661882e-04,5.122264252094213413e-04,3.371302976878668626e-04,1.888767370027698061e-04,8.823500288426338277e-05
2.189721940642676539e-03,2.188660281149850621e-03,2.186761142720584222e-03,2.189222715734602878e-03,2.189307724087350120e-03,2.186784520642156768e-03,2.188557631144949500e-03,2.189773831685781769e-03,2.187107147272574544e-03,2.187853140209286475e-03,2.189970404389405927e-03,2.187666974629200699e-03,2.187243705826951747e-03,2.189860034600648805e-03,2.188356838681097902e-03,2.186845674986986638e-03,2.189462598549580218e-03,2.189043926759033989e-03,2.186731937008242182e-03,2.188846155508521359e-03,2.189583639051430851e-03,2.186895330064159496e-03,2.188071601803223774e-03,2.189767182081850914e-03,2.187106645225342198e-03,2.186930503349677601e-03,2.188935660510390666e-03,2.186260631961118184e-03,2.183876126729980202e-03,2.184404382804596648e-03,2.180068981846417821e-03,2.172728255003708326e-03,2.167058311437113430e-03,2.155427195791002892e-03,2.135775267701409130e-03,2.113497874236993333e-03,2.082193549539445611e-03,2.036037979527999600e-03,1.980085390058987198e-03,1.910613569669390461e-03,1.819658875391810945e-03,1.711799311609924889e-03,1.587806842508782557e-03,1.440448936926686397e-03,1.274552050598312626e-03,1.097091299566592577e-03,9.052004921728137822e-04,7.059361557615037369e-04,5.149513738155529850e-04,3.389518396159894604e-04,1.900528165317045171e-04,8.896919419429849454e-05
2.232685413966800821e-03,2.231621452251882250e-03,2.229725134429952089e-03,2.232186154125467316e-03,2.232269267614581804e-03,2.229749338536336171e-03,2.231520866574941003e-03,2.232736071421118074e-03,2.230070189235108281e-03,2.230816243983331851e-03,2.232933344088848006e-03,2.230628674872129225e-03,2.230206930730799925e-03,2.232823387298740487e-03,2.231317932476964156e-03,2.229809187043577806e-03,2.232425669593990185e-03,2.232004373793865758e-03,2.229694562738973856e-03,2.231805827730703323e-03,2.232538385906128291e-03,2.229845487284025027e-03,2.231009137849320444e-03,2.232683321819534192e-03,2.229986462460989850e-03,2.229751619207698005e-03,2.231660342646432389e-03,2.228831716052532934e-03,2.226217992138092988e-03,2.226403717263277047e-03,2.221574001115230769e-03,2.213550810694876140e-03,2.206954689139681205e-03,2.194110734623520419e-03,2.172927083732912375e-03,2.148764010080252227e-03,2.115221011755778670e-03,2.066494249259382548e-03,2.007684094870844718e-03,1.935142238055550471e-03,1.840999777432047188e-03,1.729948015892443427e-03,1.602865160143815719e-03,1.452619367739643903e-03,1.284126036696504576e-03,1.104406331514525734e-03,9.106174045501330434e-04,7.098164458615493361e-04,5.176407314897499409e-04,3.407514623137999042e-04,1.912127258144382129e-04,8.969283744635380741e-05
2.275391718744549860e-03,2.274328618146310554e-03,2.272424637899135742e-03,2.274891862340864754e-03,2.274976705627050448e-03,2.272447740550514496e-03,2.274225590581410109e-03,2.275443174684281620e-03,2.272770816502739898e-03,2.273519582923502758e-03,2.275640130889722019e-03,2.273331880087400489e-03,2.272908620187701675e-03,2.275529806420930126e-03,2.274023717784435638e-03,2.272509021813979256e-03,2.275131085053665181e-03,2.274710712669882409e-03,2.272390901265169266e-03,2.274506143274113851e-03,2.275236230478092266e-03,2.272527320179399801e-03,2.273680754260286752e-03,2.275332448502256737e-03,2.272587949809425946e-03,2.272283299085591738e-03,2.274084586198792200e-03,2.271081378816582150e-03,2.268204181908148060e-03,2.268016615580911201e-03,2.262651664457421448e-03,2.253882458174324890e-03,2.246308750724039602e-03,2.232194272948199911e-03,2.209406679930247218e-03,2.183312893295413087e-03,2.147493925558482172e-03,2.096166302215945847e-03,2.034498533154945575e-03,1.958911522257017826e-03,1.861623039744630947e-03,1.747437799268236570e-03,1.617345780764033788e-03,1.464298429982798444e-03,1.293286059890483026e-03,1.111399997292761288e-03,9.158053834055832195e-04,7.135509660213758178e-04,5.202518575876583342e-04,3.425148673724003382e-04,1.923572299571640030e-04,9.040742247784080087e-05
2.317856907602402171e-03,2.316794665787639054e-03,2.314896179156328976e-03,2.317357917000363154e-03,2.317442078501446515e-03,2.314919376295692006e-03,2.316692973053324951e-03,2.317908255187103254e-03,2.315241832630713942e-03,2.315988493972764330e-03,2.318104992187100793e-03,2.315801479830468038e-03,2.315378897499904137e-03,2.317994708115591208e-03,2.316490859976412606e-03,2.314979923472916187e-03,2.317595878510816595e-03,2.317174506492641201e-03,2.314859255274508837e-03,2.316966469983672804e-03,2.317689254126443360e-03,2.314976202540564888e-03,2.316108510237350517e-03,2.317726246191283927e-03,2.314936395033470855e-03,2.314549421459451053e-03,2.316217700910704665e-03,2.313022755868542318e-03,2.309858794796775840e-03,2.309249169182722716e-03,2.303302327206336805e-03,2.293748745522510880e-03,2.285128110979989940e-03,2.269681007342465133e-03,2.245248100402914750e-03,2.217164453885312348e-03,2.179028685324397880e-03,2.125094083885629027e-03,2.060567833584839737e-03,1.981952928453279469e-03,1.881572226055412862e-03,1.764320447418059844e-03,1.631284807030617670e-03,1.475519610727399431e-03,1.302079735233011666e-03,1.118088429321800487e-03,9.207449771018516105e-04,7.170941924052121400e-04,5.227084147032312654e-04,3.441678574252621790e-04,1.934431912575969022e-04,9.109684638220367234e-05
2.360237439671129638e-03,2.359176239229984502e-03,2.357273942440022731e-03,2.359737135401258554e-03,2.359824528562540907e-03,2.357297831086545021e-03,2.359071092574241586e-03,2.360291313589993421e-03,2.357621116989760176e-03,2.358365925536848838e-03,2.360487383612787891e-03,2.358181654553103117e-03,2.357756098753723863e-03,2.360375690731820759e-03,2.358871756127464258e-03,2.357356903597128232e-03,2.359974510146917691e-03,2.359554334641663590e-03,2.357232973063146889e-03,2.359336611843372046e-03,2.360056472891146079e-03,2.357326771490617784e-03,2.358435971161795385e-03,2.360022389264183201e-03,2.357169783447303230e-03,2.356685689709657298e-03,2.358212311415986036e-03,2.354797035252914356e-03,2.351309146658987249e-03,2.350247175154016044e-03,2.343673126969102877e-03,2.333272595863430596e-03,2.323554868208838834e-03,2.306722207770305500e-03,2.280580227129256742e-03,2.250465433511137248e-03,2.209989567394088188e-03,2.153425383075351432e-03,2.086047859064815539e-03,2.004442937396926517e-03,1.901012127592974698e-03,1.780754207660773403e-03,1.644859569720639406e-03,1.486455389042798652e-03,1.310658304378534015e-03,1.124638212093577363e-03,9.256017419304021689e-04,7.205833471627262014e-04,5.251382954247388974e-04,3.458077288943264111e-04,1.945114153374790582e-04,9.177210671426264512e-05
2.402411619470147617e-03,2.401339359410337593e-03,2.399444430398473514e-03,2.401915752079534627e-03,2.401987987759032946e-03,2.399465777161477464e-03,2.401250487940430854e-03,2.402456163011287057e-03,2.399786924375021946e-03,2.400543089775243003e-03,2.402655459423033539e-03,2.400345819740916549e-03,2.399930500243297078e-03,2.402547813959405188e-03,2.401034648889058612e-03,2.399527795366972194e-03,2.402149673583231417e-03,2.401714492364717245e-03,2.399396163419543343e-03,2.401505894875078078e-03,2.402200765020099955e-03,2.399458046619746404e-03,2.400552477501049359e-03,2.402083775031898204e-03,2.399160073197174024e-03,2.398578172126490313e-03,2.399934205189931721e-03,2.396267034109226396e-03,2.392435226153194743e-03,2.390879855486086319e-03,2.383618582380264347e-03,2.372329478829251700e-03,2.361467082296349329e-03,2.343174654229336455e-03,2.315281443929894777e-03,2.283107058436756667e-03,2.240245687429513570e-03,2.181047630288573697e-03,2.110843812117048791e-03,2.026267891650154317e-03,1.919834658829620670e-03,1.796648896281801897e-03,1.657965374436046148e-03,1.496991505900411657e-03,1.318928971006683940e-03,1.130964539136334679e-03,9.302979593947113129e-04,7.239845526689221277e-04,5.275370698988855224e-04,3.474252235902057051e-04,1.955671531242808938e-04,9.243981891519544838e-05
2.444283330491254375e-03,2.443220277236677479e-03,2.441322246066086887e-03,2.443784495010267645e-03,2.443867756109998571e-03,2.441345263905470974e-03,2.443119577140419330e-03,2.444334089692048757e-03,2.441667572388494904e-03,2.442414981495669851e-03,2.444531011727811651e-03,2.442227013202258237e-03,2.441804975934536853e-03,2.444420474097102822e-03,2.442915299744897670e-03,2.441403688989593652e-03,2.444017636264557251e-03,2.443590836987795736e-03,2.441267453761299805e-03,2.443359951660821310e-03,2.444054630020616164e-03,2.441294475554748895e-03,2.442348007694749353e-03,2.443834353463875987e-03,2.440834625378338323e-03,2.440121157106531300e-03,2.441291720502719934e-03,2.437359743693847010e-03,2.433135488273301030e-03,2.431039137373046388e-03,2.423064552894894311e-03,2.410825150824991072e-03,2.398745061205058687e-03,2.378967210466881831e-03,2.349272154583427561e-03,2.314980111796038041e-03,2.269733562254971655e-03,2.207900401260145824e-03,2.134866088951944789e-03,2.047365088889633710e-03,1.937992237030514067e-03,1.811927710813224538e-03,1.670527823993520544e-03,1.507079080312260675e-03,1.326812634380463655e-03,1.136955010739712328e-03,9.347373021374127912e-04,7.271750437980034620e-04,5.297568374125036401e-04,3.489444085527074646e-04,1.965787806724919162e-04,9.308891179488904932e-05
